date,PM2.5,PM10,NO2,SO2,CO,O3
2019-01-16 16:00:00,101.3,162.8,58.2,29.1,42.2,62.7
2019-01-16 17:00:00,98.8,158.9,83.7,19.3,39.3,42.8
2019-01-16 18:00:00,132.9,214.3,89.1,21.7,47.5,37.0
2019-01-16 19:00:00,83.9,134.4,80.0,17.3,38.8,28.8
2019-01-16 20:00:00,75.6,110.4,76.6,9.3,33.2,41.7
2019-01-16 21:00:00,73.7,101.3,60.3,17.9,41.5,51.8
2019-01-16 22:00:00,48.7,73.4,45.6,15.5,32.2,47.0
2019-01-16 23:00:00,72.2,111.7,50.8,19.5,21.8,43.9
2019-01-17 00:00:00,68.7,101.8,57.5,12.1,37.0,52.4
2019-01-17 01:00:00,82.3,131.3,41.6,23.2,36.6,40.2
2019-01-17 02:00:00,85.2,145.6,47.8,21.7,28.3,53.2
2019-01-17 03:00:00,108.2,181.0,37.4,9.4,35.0,40.8
2019-01-17 04:00:00,94.4,155.5,66.2,7.8,40.0,41.6
2019-01-17 05:00:00,72.0,122.3,54.1,15.8,31.0,47.3
2019-01-17 06:00:00,69.3,104.5,58.9,24.1,27.4,50.3
2019-01-17 07:00:00,95.7,148.7,50.3,30.7,43.1,40.2
2019-01-17 08:00:00,76.3,126.7,82.9,14.9,42.1,47.5
2019-01-17 09:00:00,127.5,198.0,82.5,17.2,46.0,59.9
2019-01-17 10:00:00,113.8,177.3,59.7,13.7,40.8,57.1
2019-01-17 11:00:00,81.3,145.1,66.0,18.9,42.1,69.0
2019-01-17 12:00:00,57.1,91.9,46.3,19.0,38.9,96.9
2019-01-17 13:00:00,101.0,179.5,51.4,24.9,28.8,100.7
2019-01-17 14:00:00,79.0,112.0,57.0,12.6,38.0,98.6
2019-01-17 15:00:00,101.4,155.8,55.7,25.0,30.3,74.1
2019-01-17 16:00:00,64.4,105.6,47.6,23.8,37.5,71.4
2019-01-17 17:00:00,87.1,140.2,76.2,17.1,40.4,46.5
2019-01-17 18:00:00,100.2,139.7,86.8,16.2,46.9,37.2
2019-01-17 19:00:00,96.8,152.6,72.4,18.8,52.2,38.4
2019-01-17 20:00:00,81.5,150.6,66.5,16.2,35.0,36.7
2019-01-17 21:00:00,92.1,149.7,58.3,18.3,27.8,47.2
2019-01-17 22:00:00,64.6,107.3,34.7,10.9,24.9,47.4
2019-01-17 23:00:00,78.0,119.8,60.1,18.4,19.1,43.7
2019-01-18 00:00:00,82.0,133.1,45.6,18.0,24.2,45.0
2019-01-18 01:00:00,87.9,140.5,44.3,20.8,21.3,59.4
2019-01-18 02:00:00,90.8,155.5,44.5,26.4,25.9,47.6
2019-01-18 03:00:00,63.3,108.2,59.9,19.1,28.6,37.4
2019-01-18 04:00:00,57.2,93.9,62.0,15.1,28.4,38.0
2019-01-18 05:00:00,99.9,160.6,54.7,11.4,31.8,52.5
2019-01-18 06:00:00,87.9,125.8,50.3,22.8,35.2,51.4
2019-01-18 07:00:00,77.2,110.2,85.7,21.2,32.0,43.2
2019-01-18 08:00:00,119.4,192.1,73.9,19.5,53.8,39.6
2019-01-18 09:00:00,101.9,172.0,74.8,20.8,54.1,48.9
2019-01-18 10:00:00,113.9,197.4,82.3,24.2,50.9,52.2
2019-01-18 11:00:00,89.4,135.1,61.4,21.6,38.1,69.7
2019-01-18 12:00:00,113.8,164.9,70.8,21.6,37.5,84.7
2019-01-18 13:00:00,107.1,181.4,44.3,27.2,42.0,103.2
2019-01-18 14:00:00,77.1,117.0,49.6,20.3,36.6,97.0
2019-01-18 15:00:00,97.5,140.6,66.4,16.6,36.8,82.9
2019-01-18 16:00:00,98.1,152.1,66.3,26.6,25.0,70.1
2019-01-18 17:00:00,116.7,180.8,71.7,17.2,49.9,54.5
2019-01-18 18:00:00,85.7,148.4,72.7,13.9,51.9,39.8
2019-01-18 19:00:00,106.5,179.6,65.0,22.1,42.9,41.2
2019-01-18 20:00:00,104.3,159.1,52.0,23.3,34.5,34.2
2019-01-18 21:00:00,56.5,98.3,61.9,16.1,37.3,43.8
2019-01-18 22:00:00,63.0,101.6,57.2,24.2,39.8,47.1
2019-01-18 23:00:00,49.7,84.7,54.3,20.0,29.3,45.4
2019-01-19 00:00:00,76.3,132.1,41.3,17.7,27.2,53.4
2019-01-19 01:00:00,91.1,143.3,47.8,20.2,24.6,47.1
2019-01-19 02:00:00,102.8,170.4,52.7,17.0,20.8,41.2
2019-01-19 03:00:00,81.4,127.0,60.2,20.0,29.5,47.0
2019-01-19 04:00:00,104.8,177.4,53.1,28.4,34.4,45.2
2019-01-19 05:00:00,60.2,96.8,52.0,18.4,33.7,48.1
2019-01-19 06:00:00,57.5,97.4,46.7,18.2,26.9,44.8
2019-01-19 07:00:00,87.7,153.7,69.6,15.8,41.4,45.2
2019-01-19 08:00:00,102.1,168.9,71.9,17.8,44.8,45.6
2019-01-19 09:00:00,99.8,158.8,68.8,13.7,41.6,48.8
2019-01-19 10:00:00,65.3,104.0,67.0,17.7,34.7,55.3
2019-01-19 11:00:00,87.2,113.7,67.9,16.5,39.4,70.5
2019-01-19 12:00:00,63.4,97.0,59.9,18.8,42.6,98.6
2019-01-19 13:00:00,91.0,154.1,29.6,14.9,19.5,92.0
2019-01-19 14:00:00,86.4,146.7,50.3,32.4,32.9,96.2
2019-01-19 15:00:00,68.9,105.2,43.8,16.0,32.2,64.5
2019-01-19 16:00:00,80.8,130.6,65.6,18.0,37.2,52.1
2019-01-19 17:00:00,80.4,127.2,78.8,21.4,49.4,41.7
2019-01-19 18:00:00,99.4,165.8,71.5,22.0,45.5,38.6
2019-01-19 19:00:00,110.6,201.5,74.2,23.7,50.6,42.8
2019-01-19 20:00:00,73.7,123.2,69.1,18.7,43.5,44.4
2019-01-19 21:00:00,90.6,138.8,62.3,15.8,38.5,47.1
2019-01-19 22:00:00,72.9,116.1,44.2,27.5,34.9,51.6
2019-01-19 23:00:00,68.5,119.2,58.8,15.6,25.4,59.5
2019-01-20 00:00:00,78.9,115.1,52.2,19.0,28.4,62.2
2019-01-20 01:00:00,64.9,99.9,46.2,20.3,24.4,42.4
2019-01-20 02:00:00,72.2,120.6,49.4,23.2,27.6,45.8
2019-01-20 03:00:00,62.5,108.1,56.6,22.2,27.6,39.9
2019-01-20 04:00:00,110.0,182.7,56.5,17.2,34.5,54.4
2019-01-20 05:00:00,81.6,125.6,58.3,21.1,30.4,43.6
2019-01-20 06:00:00,72.7,120.2,48.8,12.3,22.6,53.4
2019-01-20 07:00:00,91.9,150.8,64.3,31.1,40.3,45.8
2019-01-20 08:00:00,94.8,155.0,72.3,16.1,44.4,46.2
2019-01-20 09:00:00,97.1,154.5,81.8,24.6,55.3,51.4
2019-01-20 10:00:00,105.7,169.7,70.1,15.2,49.2,59.0
2019-01-20 11:00:00,100.0,151.0,75.2,23.3,34.7,61.7
2019-01-20 12:00:00,75.2,139.0,54.1,15.0,34.2,85.7
2019-01-20 13:00:00,72.5,117.1,50.0,24.5,40.0,106.1
2019-01-20 14:00:00,77.0,127.4,54.7,29.6,20.0,94.2
2019-01-20 15:00:00,48.6,76.8,63.1,20.4,36.5,81.8
2019-01-20 16:00:00,66.0,111.1,62.8,22.9,33.3,59.5
2019-01-20 17:00:00,117.0,172.0,71.7,24.9,38.6,57.2
2019-01-20 18:00:00,125.1,178.4,87.3,17.2,49.5,50.7
2019-01-20 19:00:00,92.7,148.1,88.1,24.8,45.1,44.4
2019-01-20 20:00:00,97.3,175.7,73.8,17.8,38.4,44.7
2019-01-20 21:00:00,87.8,151.2,46.3,30.9,32.5,45.5
2019-01-20 22:00:00,127.2,193.3,57.2,14.0,24.8,47.3
2019-01-20 23:00:00,97.3,160.8,49.7,20.9,34.9,48.2
2019-01-21 00:00:00,78.7,121.0,60.4,15.0,27.5,53.3
2019-01-21 01:00:00,66.3,109.0,64.9,26.1,41.6,50.4
2019-01-21 02:00:00,56.6,93.4,31.2,32.6,33.6,39.4
2019-01-21 03:00:00,83.7,141.7,50.3,21.5,35.8,53.4
2019-01-21 04:00:00,69.4,100.2,46.7,29.8,31.4,43.7
2019-01-21 05:00:00,59.9,88.3,45.4,24.3,42.1,41.7
2019-01-21 06:00:00,73.7,117.3,46.9,28.5,37.5,47.4
2019-01-21 07:00:00,72.7,108.8,59.0,24.2,46.3,56.1
2019-01-21 08:00:00,122.0,181.6,71.9,28.9,50.3,51.8
2019-01-21 09:00:00,113.9,185.3,77.4,28.2,51.3,52.3
2019-01-21 10:00:00,96.6,145.7,58.1,17.7,45.6,47.9
2019-01-21 11:00:00,111.1,202.8,63.6,17.8,40.1,79.2
2019-01-21 12:00:00,84.5,130.8,62.7,19.1,32.1,89.1
2019-01-21 13:00:00,68.4,107.6,46.7,17.0,36.5,94.9
2019-01-21 14:00:00,104.2,169.8,38.1,22.9,32.5,85.8
2019-01-21 15:00:00,91.5,132.5,55.0,27.5,37.6,63.6
2019-01-21 16:00:00,73.3,121.1,71.0,22.7,41.7,63.1
2019-01-21 17:00:00,93.8,153.3,75.5,18.5,44.3,47.0
2019-01-21 18:00:00,87.5,137.0,74.4,21.3,46.1,40.9
2019-01-21 19:00:00,75.9,123.6,65.8,10.3,51.9,39.9
2019-01-21 20:00:00,102.8,168.9,68.2,14.5,42.6,43.8
2019-01-21 21:00:00,112.0,195.3,52.4,18.6,30.1,47.3
2019-01-21 22:00:00,60.3,111.5,46.9,22.7,18.6,48.6
2019-01-21 23:00:00,89.2,133.2,45.5,18.9,34.2,60.1
2019-01-22 00:00:00,71.1,104.6,52.0,21.2,37.7,49.9
2019-01-22 01:00:00,73.6,118.5,51.2,19.0,24.8,50.3
2019-01-22 02:00:00,72.0,100.3,50.7,18.2,32.8,43.5
2019-01-22 03:00:00,68.0,113.1,42.6,14.4,37.5,53.0
2019-01-22 04:00:00,81.7,131.7,42.2,22.4,26.2,41.5
2019-01-22 05:00:00,69.0,113.0,45.9,17.9,19.3,50.6
2019-01-22 06:00:00,87.7,137.6,56.7,20.8,40.8,55.5
2019-01-22 07:00:00,88.4,143.7,67.0,17.0,29.1,50.5
2019-01-22 08:00:00,93.3,153.7,86.0,23.1,47.2,40.2
2019-01-22 09:00:00,87.3,141.4,73.6,20.7,53.5,42.1
2019-01-22 10:00:00,88.3,129.4,80.1,21.5,44.7,65.3
2019-01-22 11:00:00,100.5,162.5,48.9,16.3,51.4,74.2
2019-01-22 12:00:00,91.1,162.7,57.2,16.1,33.6,94.3
2019-01-22 13:00:00,66.9,108.6,39.2,21.7,34.0,102.6
2019-01-22 14:00:00,83.0,134.0,41.5,13.0,28.6,92.8
2019-01-22 15:00:00,94.9,166.6,60.4,24.5,35.1,75.3
2019-01-22 16:00:00,64.1,97.8,63.8,19.6,41.0,63.5
2019-01-22 17:00:00,105.1,177.5,71.8,15.3,44.8,45.6
2019-01-22 18:00:00,91.0,140.7,69.1,12.6,44.7,43.8
2019-01-22 19:00:00,105.5,180.2,77.3,25.2,38.1,42.6
2019-01-22 20:00:00,77.7,130.5,63.3,8.9,34.1,46.0
2019-01-22 21:00:00,56.5,88.1,60.1,22.5,43.0,56.1
2019-01-22 22:00:00,57.1,89.8,37.3,20.8,20.5,44.6
2019-01-22 23:00:00,81.7,138.7,55.4,23.3,40.0,49.8
2019-01-23 00:00:00,85.1,120.3,46.0,14.8,41.4,45.8
2019-01-23 01:00:00,67.6,105.2,52.7,16.8,30.1,50.1
2019-01-23 02:00:00,90.8,150.9,49.9,21.8,39.5,55.9
2019-01-23 03:00:00,56.3,88.3,43.6,20.5,30.1,49.4
2019-01-23 04:00:00,80.3,129.5,47.2,24.6,28.1,48.5
2019-01-23 05:00:00,63.6,88.8,44.2,20.0,26.8,39.6
2019-01-23 06:00:00,74.1,112.2,50.2,27.2,30.8,46.6
2019-01-23 07:00:00,90.1,150.3,55.4,20.9,41.7,42.9
2019-01-23 08:00:00,84.3,128.5,77.6,28.3,46.0,35.0
2019-01-23 09:00:00,95.4,140.2,73.5,28.8,47.5,43.3
2019-01-23 10:00:00,112.3,191.6,78.9,28.9,39.3,58.8
2019-01-23 11:00:00,80.8,133.4,88.8,16.5,29.7,78.9
2019-01-23 12:00:00,96.4,143.8,52.4,26.3,25.3,101.7
2019-01-23 13:00:00,64.9,104.7,38.7,20.1,26.5,99.8
2019-01-23 14:00:00,89.8,134.2,68.2,20.1,51.7,108.1
2019-01-23 15:00:00,105.5,167.2,57.2,24.3,39.8,75.4
2019-01-23 16:00:00,52.3,84.7,61.7,18.4,46.7,58.4
2019-01-23 17:00:00,85.2,129.5,71.4,11.9,46.7,59.0
2019-01-23 18:00:00,109.8,183.9,72.0,20.3,44.0,36.2
2019-01-23 19:00:00,94.2,159.1,71.7,29.7,36.4,40.5
2019-01-23 20:00:00,95.0,154.5,56.5,18.4,41.3,45.0
2019-01-23 21:00:00,74.8,122.8,48.3,19.8,32.2,48.6
2019-01-23 22:00:00,83.1,120.8,55.9,22.2,29.9,44.0
2019-01-23 23:00:00,78.9,137.0,58.3,18.4,25.7,50.4
2019-01-24 00:00:00,99.0,157.5,48.7,19.2,28.7,58.2
2019-01-24 01:00:00,85.3,128.5,54.5,20.9,20.0,54.4
2019-01-24 02:00:00,86.6,139.8,67.2,18.2,25.6,52.8
2019-01-24 03:00:00,75.3,126.1,43.8,26.8,28.4,51.7
2019-01-24 04:00:00,74.3,122.6,37.5,30.8,36.9,39.0
2019-01-24 05:00:00,75.6,112.7,58.0,22.5,28.0,42.5
2019-01-24 06:00:00,90.1,151.0,48.7,17.8,40.8,56.9
2019-01-24 07:00:00,83.4,132.9,58.6,22.8,38.1,45.5
2019-01-24 08:00:00,101.9,168.1,75.5,14.5,39.5,48.0
2019-01-24 09:00:00,132.6,201.6,90.4,13.3,48.4,46.9
2019-01-24 10:00:00,110.6,188.5,75.5,19.8,50.7,49.8
2019-01-24 11:00:00,84.8,137.3,45.9,26.5,42.2,76.6
2019-01-24 12:00:00,102.2,175.7,57.4,27.3,28.0,93.1
2019-01-24 13:00:00,76.0,110.0,53.3,22.2,40.9,103.5
2019-01-24 14:00:00,51.6,75.3,44.6,23.8,34.9,104.7
2019-01-24 15:00:00,69.1,108.9,40.9,21.4,41.8,87.8
2019-01-24 16:00:00,61.7,107.7,59.8,19.7,40.4,64.1
2019-01-24 17:00:00,92.2,165.7,56.1,14.2,54.4,47.7
2019-01-24 18:00:00,101.8,153.8,66.2,26.2,48.3,40.5
2019-01-24 19:00:00,122.7,196.9,63.7,18.1,51.1,38.5
2019-01-24 20:00:00,94.6,152.9,52.8,24.4,34.3,55.6
2019-01-24 21:00:00,80.9,135.3,61.6,20.1,42.1,62.9
2019-01-24 22:00:00,94.5,159.6,50.1,15.5,17.5,56.8
2019-01-24 23:00:00,48.4,72.1,53.4,16.1,40.4,50.9
2019-01-25 00:00:00,85.4,137.2,52.3,17.4,20.1,42.7
2019-01-25 01:00:00,93.4,130.7,38.3,20.9,17.9,47.5
2019-01-25 02:00:00,59.7,100.3,46.1,26.2,23.4,59.4
2019-01-25 03:00:00,99.0,155.1,48.8,23.8,31.3,45.8
2019-01-25 04:00:00,87.0,128.7,49.6,16.3,32.6,43.9
2019-01-25 05:00:00,76.2,124.4,55.3,13.7,34.5,44.3
2019-01-25 06:00:00,94.0,147.0,62.1,23.7,29.1,42.7
2019-01-25 07:00:00,124.1,214.3,65.9,30.0,38.1,44.5
2019-01-25 08:00:00,100.6,152.0,88.7,25.1,44.2,44.1
2019-01-25 09:00:00,105.6,192.4,84.1,30.5,50.0,48.2
2019-01-25 10:00:00,91.0,153.3,70.3,17.8,48.6,59.2
2019-01-25 11:00:00,77.3,133.7,73.2,20.3,37.9,78.0
2019-01-25 12:00:00,97.0,145.2,44.9,26.9,34.3,93.2
2019-01-25 13:00:00,69.7,123.9,55.8,12.1,23.0,100.3
2019-01-25 14:00:00,83.6,123.6,50.4,22.2,37.2,92.9
2019-01-25 15:00:00,77.4,122.2,47.8,21.9,37.0,75.9
2019-01-25 16:00:00,97.3,168.3,64.6,27.3,40.1,77.9
2019-01-25 17:00:00,102.9,169.8,72.3,15.5,41.6,46.9
2019-01-25 18:00:00,117.4,173.3,65.8,19.2,46.0,42.2
2019-01-25 19:00:00,90.2,154.6,76.1,16.9,45.2,42.3
2019-01-25 20:00:00,86.0,140.6,54.7,19.8,45.4,56.5
2019-01-25 21:00:00,69.9,108.9,55.6,14.2,27.2,49.4
2019-01-25 22:00:00,75.8,109.5,50.4,22.9,23.2,57.9
2019-01-25 23:00:00,87.6,143.9,54.2,21.1,25.4,49.3
2019-01-26 00:00:00,93.6,148.2,32.5,19.0,35.1,44.4
2019-01-26 01:00:00,68.4,110.5,42.8,21.8,32.4,56.5
2019-01-26 02:00:00,95.3,137.3,51.6,22.6,34.7,45.2
2019-01-26 03:00:00,102.6,159.8,73.8,27.8,26.1,59.4
2019-01-26 04:00:00,88.5,145.9,51.9,19.9,30.6,47.8
2019-01-26 05:00:00,111.0,198.4,48.1,27.0,36.1,49.8
2019-01-26 06:00:00,73.3,115.8,61.8,16.3,28.9,48.6
2019-01-26 07:00:00,71.8,125.2,58.3,17.3,48.7,42.2
2019-01-26 08:00:00,71.6,120.1,78.2,28.4,51.3,56.6
2019-01-26 09:00:00,124.7,202.4,81.1,26.5,48.7,46.0
2019-01-26 10:00:00,108.1,162.0,83.3,11.9,55.6,49.3
2019-01-26 11:00:00,89.6,134.7,68.3,9.4,36.1,80.9
2019-01-26 12:00:00,89.1,148.1,51.0,27.9,25.5,83.5
2019-01-26 13:00:00,66.0,102.1,39.7,19.7,31.3,98.5
2019-01-26 14:00:00,119.6,184.0,43.1,17.2,28.3,88.4
2019-01-26 15:00:00,86.9,137.4,57.2,21.7,34.0,79.4
2019-01-26 16:00:00,92.1,145.8,62.6,17.4,45.6,72.7
2019-01-26 17:00:00,109.1,184.4,75.0,20.4,46.1,51.5
2019-01-26 18:00:00,109.4,169.6,82.7,18.9,47.2,34.1
2019-01-26 19:00:00,101.6,170.7,68.2,18.5,46.7,34.9
2019-01-26 20:00:00,78.6,129.2,62.2,10.7,44.2,50.0
2019-01-26 21:00:00,92.0,131.8,54.7,15.2,27.5,54.3
2019-01-26 22:00:00,111.0,180.9,40.1,25.9,20.4,46.4
2019-01-26 23:00:00,102.5,136.6,45.9,24.2,26.9,54.9
2019-01-27 00:00:00,106.6,160.9,54.0,21.5,27.7,42.8
2019-01-27 01:00:00,75.0,123.5,56.4,24.4,30.0,54.5
2019-01-27 02:00:00,67.8,108.4,44.4,20.8,27.9,57.7
2019-01-27 03:00:00,80.8,115.0,54.9,11.9,27.3,56.8
2019-01-27 04:00:00,83.6,124.4,46.1,14.9,24.5,54.7
2019-01-27 05:00:00,99.6,133.4,44.7,22.9,25.7,39.3
2019-01-27 06:00:00,60.0,87.9,70.2,11.7,40.5,46.4
2019-01-27 07:00:00,113.8,188.7,59.9,16.4,35.9,45.3
2019-01-27 08:00:00,96.3,148.7,63.1,16.9,36.6,42.8
2019-01-27 09:00:00,96.3,155.6,77.3,21.7,46.6,40.5
2019-01-27 10:00:00,83.5,133.7,72.7,19.4,52.7,73.7
2019-01-27 11:00:00,66.1,105.9,70.5,21.4,35.8,70.9
2019-01-27 12:00:00,97.7,166.3,52.0,22.8,32.9,86.3
2019-01-27 13:00:00,84.4,133.3,54.9,22.2,32.6,96.5
2019-01-27 14:00:00,64.0,108.2,60.3,24.7,30.2,102.0
2019-01-27 15:00:00,65.9,89.2,50.3,21.3,27.9,78.5
2019-01-27 16:00:00,85.8,146.9,65.5,15.5,36.7,71.7
2019-01-27 17:00:00,123.7,182.0,74.4,14.2,44.0,46.0
2019-01-27 18:00:00,98.8,147.4,82.7,22.4,50.5,42.8
2019-01-27 19:00:00,76.1,116.4,75.7,19.9,59.9,46.0
2019-01-27 20:00:00,87.2,149.0,64.4,20.3,35.0,40.7
2019-01-27 21:00:00,81.3,122.8,52.6,17.1,43.2,42.9
2019-01-27 22:00:00,42.8,65.6,51.9,20.1,24.8,57.7
2019-01-27 23:00:00,81.9,123.2,48.8,12.8,26.7,40.3
2019-01-28 00:00:00,79.7,129.5,69.6,13.5,24.5,46.5
2019-01-28 01:00:00,93.6,156.7,55.8,35.1,26.0,55.6
2019-01-28 02:00:00,110.9,196.3,51.0,9.7,38.2,56.3
2019-01-28 03:00:00,100.0,184.0,48.3,15.3,30.7,52.2
2019-01-28 04:00:00,79.2,131.8,58.9,14.6,20.6,49.3
2019-01-28 05:00:00,67.1,109.8,45.3,14.6,26.2,64.7
2019-01-28 06:00:00,124.4,183.9,44.8,18.2,19.4,53.0
2019-01-28 07:00:00,92.2,165.2,52.5,13.9,37.9,56.9
2019-01-28 08:00:00,99.3,161.1,85.4,24.0,46.0,47.8
2019-01-28 09:00:00,102.8,161.4,91.0,20.9,48.7,45.2
2019-01-28 10:00:00,102.1,167.3,76.3,22.7,54.1,68.3
2019-01-28 11:00:00,89.2,137.0,58.8,21.7,32.9,69.6
2019-01-28 12:00:00,77.2,105.5,50.7,17.0,34.9,90.7
2019-01-28 13:00:00,75.6,125.2,68.3,16.5,26.5,103.5
2019-01-28 14:00:00,83.3,144.4,51.2,27.1,37.8,99.8
2019-01-28 15:00:00,77.7,128.6,57.8,21.1,23.6,73.2
2019-01-28 16:00:00,80.6,129.0,59.8,21.1,35.3,58.0
2019-01-28 17:00:00,100.7,161.3,75.7,21.0,58.5,46.0
2019-01-28 18:00:00,99.3,160.6,84.0,20.9,47.4,43.2
2019-01-28 19:00:00,121.7,196.4,89.5,13.2,38.1,34.8
2019-01-28 20:00:00,51.6,82.2,62.6,22.4,40.4,42.1
2019-01-28 21:00:00,102.2,163.8,59.2,33.3,42.0,41.1
2019-01-28 22:00:00,102.4,179.7,49.0,20.8,33.7,45.3
2019-01-28 23:00:00,52.1,85.8,52.6,29.2,32.4,51.0
2019-01-29 00:00:00,78.5,126.4,53.9,21.3,24.5,49.3
2019-01-29 01:00:00,78.0,130.0,49.5,22.1,34.0,62.7
2019-01-29 02:00:00,62.5,104.1,53.1,22.2,27.1,52.1
2019-01-29 03:00:00,72.0,121.9,45.5,10.9,26.1,53.5
2019-01-29 04:00:00,67.0,102.2,55.3,13.0,21.0,54.2
2019-01-29 05:00:00,110.5,171.4,52.5,19.7,28.5,48.2
2019-01-29 06:00:00,100.4,152.4,50.8,29.2,25.1,57.1
2019-01-29 07:00:00,110.9,186.0,62.6,18.3,34.6,45.6
2019-01-29 08:00:00,110.5,184.7,85.6,23.2,45.3,62.3
2019-01-29 09:00:00,86.7,127.6,80.3,15.9,57.9,45.0
2019-01-29 10:00:00,91.8,150.4,78.6,25.3,36.5,63.7
2019-01-29 11:00:00,99.2,172.3,66.9,13.2,39.0,78.3
2019-01-29 12:00:00,68.0,107.2,59.9,26.0,36.1,88.5
2019-01-29 13:00:00,95.0,154.9,43.3,20.4,26.8,90.7
2019-01-29 14:00:00,80.7,134.9,43.8,19.6,27.2,96.4
2019-01-29 15:00:00,80.7,118.5,49.2,24.0,42.1,89.8
2019-01-29 16:00:00,102.5,165.6,68.3,27.3,32.5,68.8
2019-01-29 17:00:00,106.3,183.6,77.3,12.8,57.0,57.5
2019-01-29 18:00:00,98.2,151.3,82.8,24.0,53.7,42.9
2019-01-29 19:00:00,117.0,197.0,74.2,12.3,57.2,43.8
2019-01-29 20:00:00,75.6,121.2,52.9,17.2,43.1,51.1
2019-01-29 21:00:00,95.6,146.4,50.4,8.0,21.5,54.5
2019-01-29 22:00:00,93.1,148.0,53.7,19.2,35.0,45.8
2019-01-29 23:00:00,79.0,122.3,49.9,21.6,24.5,43.5
2019-01-30 00:00:00,89.0,134.5,52.8,25.5,31.4,46.6
2019-01-30 01:00:00,65.4,102.9,38.9,22.3,36.3,41.9
2019-01-30 02:00:00,98.0,157.5,51.2,20.9,32.0,51.6
2019-01-30 03:00:00,81.4,128.9,34.6,25.3,30.6,53.2
2019-01-30 04:00:00,76.4,120.2,41.0,27.4,33.1,49.6
2019-01-30 05:00:00,100.5,163.0,44.4,25.9,45.0,59.2
2019-01-30 06:00:00,76.3,126.1,40.6,31.1,40.5,49.3
2019-01-30 07:00:00,71.2,105.8,57.2,18.0,25.9,38.8
2019-01-30 08:00:00,76.8,121.0,77.6,27.1,55.1,45.0
2019-01-30 09:00:00,113.2,158.8,90.7,13.3,50.9,39.9
2019-01-30 10:00:00,81.0,128.2,71.1,14.4,48.1,57.2
2019-01-30 11:00:00,118.7,191.7,58.4,20.6,40.7,80.1
2019-01-30 12:00:00,55.6,92.2,54.4,18.3,39.8,96.8
2019-01-30 13:00:00,110.2,178.1,50.2,24.2,22.1,99.3
2019-01-30 14:00:00,88.0,145.6,44.2,22.9,30.0,94.6
2019-01-30 15:00:00,85.4,137.2,59.7,28.5,37.2,76.2
2019-01-30 16:00:00,84.2,129.0,61.3,23.4,43.7,63.0
2019-01-30 17:00:00,106.1,158.0,70.1,23.0,59.1,54.0
2019-01-30 18:00:00,103.6,163.0,76.8,15.0,52.5,46.9
2019-01-30 19:00:00,116.7,177.8,94.2,19.4,46.9,40.8
2019-01-30 20:00:00,94.1,149.4,69.9,25.3,32.0,47.5
2019-01-30 21:00:00,89.1,138.2,52.7,35.4,29.6,56.2
2019-01-30 22:00:00,79.3,130.1,32.7,16.5,26.6,56.2
2019-01-30 23:00:00,83.4,133.8,37.8,26.6,31.8,50.6
2019-01-31 00:00:00,89.3,146.9,52.2,20.8,26.6,51.7
2019-01-31 01:00:00,59.1,97.1,49.2,21.3,26.1,54.5
2019-01-31 02:00:00,64.5,102.0,42.3,16.7,29.5,53.9
2019-01-31 03:00:00,95.9,152.3,50.5,18.4,28.2,56.8
2019-01-31 04:00:00,87.4,144.1,45.7,20.3,15.1,58.6
2019-01-31 05:00:00,82.5,152.2,47.2,25.2,29.3,53.1
2019-01-31 06:00:00,87.7,131.6,54.2,28.3,32.4,60.2
2019-01-31 07:00:00,98.1,157.4,55.7,18.3,36.0,50.4
2019-01-31 08:00:00,92.6,137.1,64.4,18.0,42.9,39.7
2019-01-31 09:00:00,93.0,148.7,70.7,24.5,61.9,51.0
2019-01-31 10:00:00,103.7,158.9,72.3,19.5,42.8,62.6
2019-01-31 11:00:00,78.3,124.3,51.2,26.1,36.9,78.9
2019-01-31 12:00:00,93.5,151.1,73.1,23.9,41.5,98.5
2019-01-31 13:00:00,59.8,92.8,59.9,17.8,28.2,96.2
2019-01-31 14:00:00,100.8,143.3,58.2,25.4,30.0,93.9
2019-01-31 15:00:00,94.5,164.7,48.5,23.2,18.2,77.0
2019-01-31 16:00:00,96.8,163.0,57.1,19.6,35.6,69.9
2019-01-31 17:00:00,115.5,183.2,64.2,23.1,49.7,45.3
2019-01-31 18:00:00,129.7,195.9,96.2,15.8,60.8,45.8
2019-01-31 19:00:00,115.9,186.5,86.3,18.7,43.1,43.6
2019-01-31 20:00:00,65.3,106.9,69.2,24.7,34.2,45.5
2019-01-31 21:00:00,68.2,114.4,54.6,19.4,33.7,59.0
2019-01-31 22:00:00,75.9,128.0,49.3,23.0,31.0,66.1
2019-01-31 23:00:00,85.2,145.2,55.7,13.5,30.5,49.4
2019-02-01 00:00:00,93.1,132.7,64.5,20.5,35.0,47.0
2019-02-01 01:00:00,74.4,116.8,56.8,22.1,40.0,56.4
2019-02-01 02:00:00,88.1,149.7,42.8,17.7,33.8,44.4
2019-02-01 03:00:00,74.0,111.6,45.6,21.4,35.2,56.4
2019-02-01 04:00:00,76.2,131.2,55.6,22.0,37.1,64.6
2019-02-01 05:00:00,64.8,115.4,45.6,15.7,40.6,53.6
2019-02-01 06:00:00,74.2,127.5,52.0,6.7,36.8,57.2
2019-02-01 07:00:00,73.3,122.1,76.1,16.3,35.0,61.3
2019-02-01 08:00:00,86.7,134.8,73.2,10.3,53.2,49.5
